t_start;uax;uay;uaz;ax;ay;az;gx;gy;gz;temp_imu;p;h;trigger
82.873;0.0;0.125;1.05;0.095703125;-0.0927734375;-1.00341796875;-0.00762195121951;-0.00609756097561;-0.000338753387534;20.148988038;94650.0953046;544.488840669;0
82.874;0.0;0.15;1.05;0.09326171875;-0.10302734375;-1.00732421875;-0.00745257452575;-0.00609756097561;-0.000508130081301;20.148988038;94650.0953046;544.488840669;0
82.875;0.0;0.175;1.05;0.0927734375;-0.0986328125;-1.00830078125;-0.00745257452575;-0.00626693766938;-0.000338753387534;20.148988038;94650.0953046;544.488840669;0
82.876;0.0;0.0;1.05;0.09033203125;-0.0986328125;-1.00146484375;-0.00728319783198;-0.00609756097561;-0.000338753387534;20.148988038;94650.0953046;544.488840669;0
82.878;0.025;0.175;1.05;0.0693359375;-0.08349609375;-1.0107421875;-0.00542005420054;-0.0020325203252;-0.000677506775068;20.148988038;94650.0953046;544.488840669;0
82.879;0.05;0.15;1.05;0.0703125;-0.08935546875;-1.01171875;-0.00525067750678;-0.00169376693767;-0.0010162601626;20.148988038;94650.0953046;544.488840669;0
82.88;0.075;0.125;1.05;0.0693359375;-0.0888671875;-1.0068359375;-0.00525067750678;-0.00169376693767;-0.000677506775068;20.148988038;94650.0953046;544.488840669;0
82.881;0.1;0.1;1.05;0.076171875;-0.07861328125;-1.00732421875;-0.00508130081301;-0.00186314363144;-0.000169376693767;20.148988038;94650.0953046;544.488840669;0
82.882;0.1;0.1;1.05;0.07763671875;-0.083984375;-1.00439453125;-0.00508130081301;-0.0020325203252;-0.000338753387534;20.148988038;94650.0953046;544.488840669;0
82.883;0.1;0.1;1.05;0.0703125;-0.08837890625;-1.00634765625;-0.00508130081301;-0.0020325203252;-0.000338753387534;20.148988038;94650.0953046;544.488840669;0
82.884;0.1;0.1;1.05;0.06640625;-0.08837890625;-1.0107421875;-0.00508130081301;-0.00220189701897;0.0;20.148988038;94650.0953046;544.488840669;0
82.885;0.1;0.1;1.05;0.07080078125;-0.087890625;-1.009765625;-0.00474254742547;-0.00237127371274;0.000508130081301;20.148988038;94650.0953046;544.488840669;0
82.886;0.1;0.1;1.05;0.07373046875;-0.09521484375;-1.00732421875;-0.00474254742547;-0.00169376693767;0.0;20.148988038;94650.0953046;544.488840669;0
82.887;0.1;0.1;1.05;0.0751953125;-0.095703125;-1.0078125;-0.00440379403794;-0.00169376693767;-0.000169376693767;20.148988038;94650.0953046;544.488840669;0
82.888;0.1;0.1;1.05;0.06982421875;-0.09375;-1.00048828125;-0.00440379403794;-0.00220189701897;-0.000169376693767;20.148988038;94650.0953046;544.488840669;0
82.889;0.1;0.1;1.05;0.0732421875;-0.0966796875;-1.00830078125;-0.00491192411924;-0.0020325203252;-0.000169376693767;20.148988038;94650.0953046;544.488840669;0
82.89;0.1;0.1;1.05;0.07177734375;-0.09423828125;-1.0009765625;-0.00474254742547;-0.00186314363144;0.000338753387534;20.148988038;94650.0953046;544.488840669;0
82.891;0.1;0.1;1.05;0.0751953125;-0.09716796875;-1.0048828125;-0.00423441734417;-0.00237127371274;0.000338753387534;20.148988038;94650.0953046;544.488840669;0
82.892;0.1;0.1;1.05;0.07421875;-0.09521484375;-1.00927734375;-0.00423441734417;-0.0025406504065;0.000508130081301;20.148988038;94650.0953046;544.488840669;0
82.893;0.1;0.1;1.05;0.07470703125;-0.0986328125;-1.00439453125;-0.00491192411924;-0.00220189701897;0.000338753387534;20.148988038;94650.0953046;544.488840669;0
82.894;0.1;0.1;1.05;0.07470703125;-0.1015625;-1.00244140625;-0.00491192411924;-0.0020325203252;-0.000338753387534;20.148988038;94650.0953046;544.488840669;0
82.895;0.1;0.1;1.05;0.08154296875;-0.103515625;-1.0146484375;-0.00457317073171;-0.0020325203252;-0.000677506775068;20.148988038;94650.0953046;544.488840669;0
82.898;0.1125;0.0875;1.05;0.0498046875;-0.08203125;-1.013671875;-0.00829945799458;-0.00372628726287;-0.000677506775068;20.148988038;94650.0953046;544.488840669;0
82.899;0.125;0.075;1.05;0.05029296875;-0.07861328125;-1.005859375;-0.00813008130081;-0.00372628726287;-0.000677506775068;20.148988038;94650.0953046;544.488840669;0
82.9;0.1375;0.0625;1.05;0.05224609375;-0.080078125;-1.00830078125;-0.00796070460705;-0.00321815718157;-0.000338753387534;20.148988038;94650.0953046;544.488840669;0
82.901;0.15;0.05;1.05;0.05419921875;-0.08544921875;-1.0087890625;-0.00813008130081;-0.0030487804878;-0.000338753387534;20.148988038;94650.0953046;544.488840669;0
82.902;0.15;0.05;1.05;0.056640625;-0.08251953125;-1.0048828125;-0.00796070460705;-0.00287940379404;-0.000508130081301;20.148988038;94650.0953046;544.488840669;0
82.903;0.15;0.05;1.05;0.0625;-0.0791015625;-1.0146484375;-0.00779132791328;-0.00287940379404;-0.000338753387534;20.148988038;94650.0953046;544.488840669;0
82.904;0.1125;0.05;1.0625;0.0595703125;-0.0771484375;-1.0126953125;-0.00762195121951;-0.00271002710027;-0.000169376693767;20.148988038;94650.0953046;544.488840669;0
82.905;0.075;0.05;1.075;0.064453125;-0.07568359375;-1.00390625;-0.00745257452575;-0.00287940379404;0.000169376693767;20.148988038;94650.0953046;544.488840669;0
82.906;0.0375;0.05;1.0875;0.060546875;-0.0771484375;-1.005859375;-0.00762195121951;-0.00271002710027;-0.000169376693767;20.148988038;94650.0953046;544.488840669;0
82.907;0.0;0.05;1.1;0.0615234375;-0.078125;-1.01416015625;-0.00728319783198;-0.00287940379404;-0.000338753387534;20.148988038;94650.0953046;544.488840669;0
82.908;0.0;0.05;1.1;0.0634765625;-0.07958984375;-1.013671875;-0.00711382113821;-0.00271002710027;-0.000338753387534;20.148988038;94650.0953046;544.488840669;0
82.909;0.0;0.05;1.1;0.06982421875;-0.07861328125;-1.02099609375;-0.00711382113821;-0.00271002710027;-0.000338753387534;20.148988038;94650.0953046;544.488840669;0
82.91;0.0;0.05;1.1;0.07177734375;-0.07666015625;-1.01220703125;-0.00694444444444;-0.00237127371274;-0.000338753387534;20.148988038;94650.0953046;544.488840669;0
82.911;0.0;0.05;1.1;0.06494140625;-0.08203125;-1.01318359375;-0.00677506775068;-0.0025406504065;-0.000169376693767;20.148988038;94650.0953046;544.488840669;0
82.912;0.0;0.05;1.1;0.0712890625;-0.083984375;-1.01611328125;-0.00694444444444;-0.00287940379404;-0.000508130081301;20.148988038;94650.0953046;544.488840669;0
82.913;0.0;0.05;1.1;0.06884765625;-0.08349609375;-1.0087890625;-0.00643631436314;-0.0030487804878;-0.000677506775068;20.148988038;94650.0953046;544.488840669;0
82.914;0.0;0.05;1.1;0.0693359375;-0.0830078125;-1.0087890625;-0.00643631436314;-0.00287940379404;-0.000846883468835;20.148988038;94650.0953046;544.488840669;0
82.916;0.0;0.0625;1.0875;0.064453125;-0.10791015625;-1.0068359375;-0.00829945799458;-0.00592818428184;-0.000508130081301;20.148988038;94650.0953046;544.488840669;0
82.917;0.0;0.075;1.075;0.0625;-0.1142578125;-1.00390625;-0.00829945799458;-0.00643631436314;-0.000338753387534;20.148988038;94650.0953046;544.488840669;0
82.918;0.0;0.0875;1.0625;0.05712890625;-0.11376953125;-1.00927734375;-0.00813008130081;-0.00592818428184;-0.000338753387534;20.148988038;94650.0953046;544.488840669;0
82.919;0.0;0.1;1.05;0.04736328125;-0.1181640625;-1.01611328125;-0.00779132791328;-0.00558943089431;-0.000508130081301;20.148988038;94650.0953046;544.488840669;0
82.92;0.0;0.1;1.05;0.05078125;-0.11279296875;-1.01220703125;-0.00796070460705;-0.00609756097561;-0.000677506775068;20.148988038;94650.0953046;544.488840669;0
82.921;0.0;0.1;1.05;0.046875;-0.10498046875;-1.01513671875;-0.00813008130081;-0.00592818428184;-0.000508130081301;20.148988038;94650.0953046;544.488840669;0
82.922;0.0;0.1;1.05;0.05078125;-0.1083984375;-1.0126953125;-0.00829945799458;-0.00575880758808;-0.000508130081301;20.148988038;94650.0953046;544.488840669;0
82.923;0.0;0.0875;1.0625;0.0478515625;-0.103515625;-1.0048828125;-0.00813008130081;-0.00558943089431;-0.000508130081301;20.148988038;94650.0953046;544.488840669;0
82.924;0.0;0.075;1.075;0.0478515625;-0.10498046875;-1.0078125;-0.00863821138211;-0.00558943089431;-0.000846883468835;20.148988038;94650.0953046;544.488840669;0
82.925;0.0;0.0625;1.0875;0.0439453125;-0.10986328125;-1.009765625;-0.00846883468835;-0.00542005420054;-0.000508130081301;20.148988038;94650.0953046;544.488840669;0
82.926;0.0;0.05;1.1;0.0478515625;-0.0966796875;-1.01171875;-0.00846883468835;-0.00508130081301;-0.000338753387534;20.148988038;94650.0953046;544.488840669;0
82.927;0.0;0.05;1.1;0.0546875;-0.1025390625;-1.02001953125;-0.00813008130081;-0.00508130081301;-0.000338753387534;20.148988038;94650.0953046;544.488840669;0
82.928;0.0;0.05;1.1;0.04833984375;-0.1015625;-1.01123046875;-0.00813008130081;-0.00525067750678;0.0;20.148988038;94650.0953046;544.488840669;0
82.929;0.0;0.05;1.1;0.0458984375;-0.099609375;-1.01513671875;-0.00829945799458;-0.00525067750678;0.0;20.148988038;94650.0953046;544.488840669;0
82.93;0.0;0.05;1.1;0.04638671875;-0.0927734375;-1.02001953125;-0.00796070460705;-0.00474254742547;-0.000169376693767;20.148988038;94650.0953046;544.488840669;0
82.931;0.0;0.05;1.1;0.04736328125;-0.08984375;-1.01171875;-0.00796070460705;-0.00457317073171;-0.000508130081301;20.148988038;94650.0953046;544.488840669;0
82.932;0.0;0.05;1.1;0.0458984375;-0.0908203125;-1.0087890625;-0.00796070460705;-0.00457317073171;-0.000338753387534;20.148988038;94650.0953046;544.488840669;0
82.933;0.0;0.05;1.1;0.0537109375;-0.09423828125;-1.0029296875;-0.00796070460705;-0.00440379403794;-0.000677506775068;20.148988038;94650.0953046;544.488840669;0
82.935;0.0;0.05;1.1;0.0576171875;-0.08935546875;-1.0048828125;-0.00796070460705;-0.00440379403794;-0.000677506775068;20.148988038;94650.0953046;544.488840669;0
82.936;0.0;0.05;1.1;0.048828125;-0.09130859375;-1.01318359375;-0.00796070460705;-0.00406504065041;-0.000169376693767;20.148988038;94650.0953046;544.488840669;0
82.937;0.0;0.05;1.1;0.04833984375;-0.08349609375;-1.00830078125;-0.00779132791328;-0.00389566395664;0.000169376693767;20.148988038;94650.0953046;544.488840669;0
82.938;0.025;0.075;1.0875;0.0498046875;-0.0849609375;-1.0068359375;-0.00762195121951;-0.00389566395664;0.0;20.148988038;94650.0953046;544.488840669;0
82.939;0.05;0.1;1.075;0.0517578125;-0.08154296875;-1.00927734375;-0.00711382113821;-0.00389566395664;-0.000508130081301;20.148988038;94650.0953046;544.488840669;0
82.94;0.075;0.125;1.0625;0.0439453125;-0.0791015625;-1.00927734375;-0.00711382113821;-0.00372628726287;-0.0010162601626;20.148988038;94650.0953046;544.488840669;0
82.941;0.1;0.15;1.05;0.046875;-0.08154296875;-1.01220703125;-0.00711382113821;-0.00389566395664;-0.0010162601626;20.148988038;94650.0953046;544.488840669;0
82.942;0.1;0.15;1.05;0.04736328125;-0.07958984375;-1.00830078125;-0.00711382113821;-0.00372628726287;-0.000846883468835;20.148988038;94650.0953046;544.488840669;0
82.943;0.1;0.15;1.05;0.04296875;-0.08203125;-1.00927734375;-0.00694444444444;-0.00338753387534;-0.000677506775068;20.148988038;94650.0953046;544.488840669;0
82.944;0.1;0.15;1.05;0.04638671875;-0.07861328125;-1.0048828125;-0.00728319783198;-0.00287940379404;-0.000508130081301;20.148988038;94650.0953046;544.488840669;0
82.945;0.1;0.15;1.05;0.0400390625;-0.0751953125;-1.00927734375;-0.00711382113821;-0.00287940379404;-0.000338753387534;20.148988038;94650.0953046;544.488840669;0
82.946;0.1;0.15;1.05;0.04150390625;-0.07958984375;-1.009765625;-0.00711382113821;-0.00287940379404;-0.000508130081301;20.148988038;94650.0953046;544.488840669;0
82.947;0.1;0.15;1.05;0.04345703125;-0.07763671875;-1.00927734375;-0.00677506775068;-0.0030487804878;-0.000508130081301;20.148988038;94650.0953046;544.488840669;0
82.948;0.1;0.15;1.05;0.0380859375;-0.080078125;-1.0146484375;-0.00643631436314;-0.00271002710027;-0.000508130081301;20.148988038;94650.0953046;544.488840669;0
82.949;0.1;0.15;1.05;0.03759765625;-0.07861328125;-1.0146484375;-0.00626693766938;-0.0025406504065;-0.000508130081301;20.148988038;94650.0953046;544.488840669;0
82.95;0.1;0.15;1.05;0.041015625;-0.08544921875;-1.01220703125;-0.00609756097561;-0.00271002710027;-0.000338753387534;20.148988038;94650.0953046;544.488840669;0
82.951;0.1;0.15;1.05;0.0419921875;-0.07666015625;-1.015625;-0.00626693766938;-0.00271002710027;-0.000338753387534;20.148988038;94650.0953046;544.488840669;0
82.952;0.1;0.15;1.05;0.04931640625;-0.07568359375;-1.013671875;-0.00626693766938;-0.00237127371274;-0.000338753387534;20.148988038;94650.0953046;544.488840669;0
82.954;0.0875;0.1375;1.0625;0.04443359375;-0.0830078125;-1.01220703125;-0.00660569105691;-0.0020325203252;-0.000169376693767;20.148988038;94650.0953046;544.488840669;0
82.955;0.075;0.125;1.075;0.05029296875;-0.0869140625;-1.00830078125;-0.00626693766938;-0.0020325203252;-0.000338753387534;20.148988038;94650.0953046;544.488840669;0
82.956;0.0625;0.1125;1.0875;0.04931640625;-0.07861328125;-1.009765625;-0.00592818428184;-0.00220189701897;-0.000846883468835;20.148988038;94650.0953046;544.488840669;0
82.957;0.05;0.1;1.1;0.0458984375;-0.08056640625;-1.015625;-0.00592818428184;-0.00186314363144;-0.000677506775068;20.148988038;94650.0953046;544.488840669;0
82.958;0.05;0.1;1.1;0.05615234375;-0.0791015625;-1.0126953125;-0.00575880758808;-0.00169376693767;-0.000169376693767;20.148988038;94650.0953046;544.488840669;0
82.959;0.05;0.1;1.1;0.0556640625;-0.07763671875;-1.01123046875;-0.00558943089431;-0.00169376693767;0.0;20.148988038;94650.0953046;544.488840669;0
82.96;0.05;0.1;1.1;0.06201171875;-0.0771484375;-1.0009765625;-0.00542005420054;-0.00169376693767;0.0;20.148988038;94650.0953046;544.488840669;0
82.961;0.05;0.1;1.1;0.0634765625;-0.078125;-1.0068359375;-0.00525067750678;-0.00169376693767;-0.000338753387534;20.148988038;94650.0953046;544.488840669;0
82.962;0.05;0.1;1.1;0.06787109375;-0.08203125;-1.00927734375;-0.00542005420054;-0.00135501355014;-0.000338753387534;20.148988038;94650.0953046;544.488840669;0
82.963;0.05;0.1;1.1;0.072265625;-0.080078125;-1.01171875;-0.00525067750678;-0.00118563685637;-0.000338753387534;20.148988038;94650.0953046;544.488840669;0
82.964;0.05;0.1;1.1;0.0791015625;-0.08154296875;-1.0048828125;-0.00525067750678;-0.00118563685637;-0.000169376693767;20.148988038;94650.0953046;544.488840669;0
82.966;0.05;0.1;1.1;0.07470703125;-0.08154296875;-1.00830078125;-0.00474254742547;-0.00135501355014;0.0;20.1620560646;94653.5227423;544.199514695;0
82.967;0.05;0.1;1.1;0.07763671875;-0.0810546875;-1.0087890625;-0.00474254742547;-0.0015243902439;0.0;20.1620560646;94653.5227423;544.199514695;0
82.968;0.05;0.1;1.1;0.0771484375;-0.083984375;-1.00537109375;-0.00474254742547;-0.00169376693767;-0.000169376693767;20.1620560646;94653.5227423;544.199514695;0
82.969;0.0375;0.1;1.0875;0.0810546875;-0.08544921875;-1.00341796875;-0.00491192411924;-0.00118563685637;-0.000508130081301;20.1620560646;94653.5227423;544.199514695;0
82.97;0.025;0.1;1.075;0.08154296875;-0.09375;-1.00634765625;-0.00491192411924;-0.0015243902439;-0.000508130081301;20.1620560646;94653.5227423;544.199514695;0
82.971;0.0125;0.1;1.0625;0.080078125;-0.09521484375;-0.9990234375;-0.00474254742547;-0.00186314363144;-0.000508130081301;20.1620560646;94653.5227423;544.199514695;0
82.973;0.0;0.1;1.05;0.083984375;-0.09423828125;-1.0068359375;-0.00457317073171;-0.00186314363144;-0.000169376693767;20.1620560646;94653.5227423;544.199514695;0
82.974;0.0;0.1;1.05;0.09130859375;-0.095703125;-1.00634765625;-0.00457317073171;-0.00169376693767;-0.000338753387534;20.1620560646;94653.5227423;544.199514695;0
82.975;0.0;0.1;1.05;0.08837890625;-0.0986328125;-1.00244140625;-0.00474254742547;-0.00169376693767;-0.000169376693767;20.1620560646;94653.5227423;544.199514695;0
82.976;0.0;0.1;1.05;0.08349609375;-0.10009765625;-1.001953125;-0.00457317073171;-0.0020325203252;-0.000169376693767;20.1620560646;94653.5227423;544.199514695;0
82.977;0.0;0.1;1.05;0.09228515625;-0.1015625;-1.0029296875;-0.00440379403794;-0.00237127371274;-0.000338753387534;20.1620560646;94653.5227423;544.199514695;0
82.978;0.0;0.1;1.05;0.0869140625;-0.10498046875;-1.0009765625;-0.00440379403794;-0.0025406504065;-0.000169376693767;20.1620560646;94653.5227423;544.199514695;0
82.979;0.0;0.1;1.05;0.08837890625;-0.1044921875;-1.00634765625;-0.00474254742547;-0.0025406504065;-0.000169376693767;20.1620560646;94653.5227423;544.199514695;0
82.98;0.0;0.1;1.05;0.08837890625;-0.10888671875;-0.99755859375;-0.00474254742547;-0.0025406504065;0.0;20.1620560646;94653.5227423;544.199514695;0
82.981;0.0;0.1;1.05;0.09130859375;-0.10791015625;-0.99853515625;-0.00474254742547;-0.0025406504065;-0.000338753387534;20.1620560646;94653.5227423;544.199514695;0
82.982;0.0;0.1;1.05;0.09033203125;-0.11181640625;-0.99951171875;-0.00474254742547;-0.00287940379404;-0.000338753387534;20.1620560646;94653.5227423;544.199514695;0
82.983;0.0;0.1;1.05;0.095703125;-0.11328125;-1.00244140625;-0.00525067750678;-0.0030487804878;-0.000169376693767;20.1620560646;94653.5227423;544.199514695;0
82.984;0.0125;0.125;1.05;0.09423828125;-0.1171875;-0.99658203125;-0.00525067750678;-0.00287940379404;0.000169376693767;20.1620560646;94653.5227423;544.199514695;0
82.985;0.025;0.15;1.05;0.10009765625;-0.11962890625;-0.9951171875;-0.00508130081301;-0.00321815718157;0.0;20.1620560646;94653.5227423;544.199514695;0
82.986;0.0375;0.175;1.05;0.10205078125;-0.1201171875;-1.001953125;-0.00508130081301;-0.00338753387534;-0.000677506775068;20.1620560646;94653.5227423;544.199514695;0
82.987;0.05;0.0;1.05;0.1025390625;-0.11328125;-1.001953125;-0.00525067750678;-0.00355691056911;-0.000338753387534;20.1620560646;94653.5227423;544.199514695;0
82.988;0.05;0.0;1.05;0.10546875;-0.1181640625;-1.00341796875;-0.00508130081301;-0.00389566395664;0.0;20.1620560646;94653.5227423;544.199514695;0
82.989;0.05;0.0;1.05;0.103515625;-0.1201171875;-1.0078125;-0.00474254742547;-0.00389566395664;-0.000169376693767;20.1620560646;94653.5227423;544.199514695;0
82.99;0.05;0.0;1.05;0.11376953125;-0.11962890625;-0.99365234375;-0.00508130081301;-0.00355691056911;-0.000338753387534;20.1620560646;94653.5227423;544.199514695;0
82.992;0.05;0.0;1.05;0.11279296875;-0.12060546875;-1.00439453125;-0.00575880758808;-0.00389566395664;-0.000169376693767;20.1620560646;94653.5227423;544.199514695;0
82.993;0.05;0.0;1.05;0.1142578125;-0.126953125;-1.0068359375;-0.00558943089431;-0.00406504065041;-0.000338753387534;20.1620560646;94653.5227423;544.199514695;0
82.994;0.05;0.0;1.05;0.1123046875;-0.1220703125;-1.00048828125;-0.00558943089431;-0.00457317073171;-0.000338753387534;20.1620560646;94653.5227423;544.199514695;0
82.995;0.05;0.0;1.05;0.11669921875;-0.12451171875;-0.994140625;-0.00609756097561;-0.00525067750678;-0.000169376693767;20.1620560646;94653.5227423;544.199514695;0
82.996;0.05;0.0;1.05;0.11376953125;-0.1259765625;-0.998046875;-0.00626693766938;-0.00525067750678;-0.000338753387534;20.1620560646;94653.5227423;544.199514695;0
82.997;0.05;0.0;1.05;0.11669921875;-0.12548828125;-1.009765625;-0.00626693766938;-0.00508130081301;-0.000169376693767;20.1620560646;94653.5227423;544.199514695;0
82.998;0.05;0.0;1.05;0.1142578125;-0.126953125;-1.00439453125;-0.00660569105691;-0.00575880758808;-0.000338753387534;20.1620560646;94653.5227423;544.199514695;0
82.999;0.05;0.1875;1.0625;0.1123046875;-0.1279296875;-1.00244140625;-0.00660569105691;-0.00592818428184;-0.000169376693767;20.1620560646;94653.5227423;544.199514695;0
83.0;0.05;0.175;1.075;0.111328125;-0.1279296875;-1.00732421875;-0.00677506775068;-0.00592818428184;-0.000169376693767;20.1620560646;94653.5227423;544.199514695;0
83.001;0.05;0.1625;1.0875;0.1162109375;-0.130859375;-1.00537109375;-0.00677506775068;-0.00592818428184;0.0;20.1620560646;94653.5227423;544.199514695;0
83.002;0.05;0.15;1.1;0.10888671875;-0.13427734375;-1.0009765625;-0.00694444444444;-0.00609756097561;-0.000508130081301;20.1620560646;94653.5227423;544.199514695;0
83.003;0.05;0.15;1.1;0.10986328125;-0.13525390625;-0.99755859375;-0.00694444444444;-0.00660569105691;-0.000846883468835;20.1620560646;94653.5227423;544.199514695;0
83.004;0.05;0.15;1.1;0.11083984375;-0.13525390625;-1.00634765625;-0.00728319783198;-0.00694444444444;-0.0010162601626;20.1620560646;94653.5227423;544.199514695;0
83.005;0.05;0.15;1.1;0.10009765625;-0.14111328125;-1.0;-0.00762195121951;-0.00643631436314;-0.000677506775068;20.1620560646;94653.5227423;544.199514695;0
83.006;0.05;0.15;1.1;0.10107421875;-0.13671875;-0.99951171875;-0.00762195121951;-0.00660569105691;-0.000508130081301;20.1620560646;94653.5227423;544.199514695;0
83.007;0.05;0.15;1.1;0.095703125;-0.13916015625;-0.99853515625;-0.00762195121951;-0.00694444444444;-0.000508130081301;20.1620560646;94653.5227423;544.199514695;0
83.008;0.05;0.15;1.1;0.09716796875;-0.1318359375;-1.00830078125;-0.00762195121951;-0.00660569105691;-0.000508130081301;20.1620560646;94653.5227423;544.199514695;0
83.009;0.05;0.15;1.1;0.095703125;-0.13134765625;-1.0068359375;-0.00796070460705;-0.00677506775068;-0.0010162601626;20.1620560646;94653.5227423;544.199514695;0
83.011;0.05;0.15;1.1;0.09521484375;-0.12744140625;-1.0029296875;-0.00829945799458;-0.00779132791328;-0.000508130081301;20.1620560646;94653.5227423;544.199514695;0
83.012;0.05;0.15;1.1;0.09130859375;-0.12890625;-1.001953125;-0.00846883468835;-0.00779132791328;-0.000338753387534;20.1620560646;94653.5227423;544.199514695;0
83.013;0.05;0.15;1.1;0.0888671875;-0.140625;-0.998046875;-0.00863821138211;-0.00796070460705;-0.000508130081301;20.1620560646;94653.5227423;544.199514695;0
83.014;0.0625;0.1625;1.0875;0.0888671875;-0.1416015625;-1.00390625;-0.00880758807588;-0.00813008130081;-0.0010162601626;20.1620560646;94653.5227423;544.199514695;0
83.015;0.075;0.175;1.075;0.0849609375;-0.1337890625;-1.00537109375;-0.00931571815718;-0.00796070460705;-0.0010162601626;20.1620560646;94653.5227423;544.199514695;0
83.016;0.0875;0.1875;1.0625;0.08203125;-0.13232421875;-1.00439453125;-0.00948509485095;-0.00762195121951;-0.0010162601626;20.1620560646;94653.5227423;544.199514695;0
83.017;0.1;0.0;1.05;0.08984375;-0.130859375;-1.0029296875;-0.00931571815718;-0.00813008130081;-0.000169376693767;20.1620560646;94653.5227423;544.199514695;0
83.018;0.1;0.0;1.05;0.083984375;-0.125;-1.00927734375;-0.00897696476965;-0.00880758807588;-0.000169376693767;20.1620560646;94653.5227423;544.199514695;0
83.019;0.1;0.0;1.05;0.08447265625;-0.1220703125;-1.0078125;-0.00931571815718;-0.00863821138211;-0.000508130081301;20.1620560646;94653.5227423;544.199514695;0
83.02;0.1;0.0;1.05;0.08154296875;-0.12158203125;-1.01123046875;-0.00982384823848;-0.00863821138211;-0.000677506775068;20.1620560646;94653.5227423;544.199514695;0
83.021;0.1;0.0;1.05;0.08349609375;-0.1220703125;-1.00390625;-0.00982384823848;-0.00829945799458;-0.000169376693767;20.1620560646;94653.5227423;544.199514695;0
83.022;0.1;0.0;1.05;0.08447265625;-0.1181640625;-1.0029296875;-0.00965447154472;-0.00829945799458;-0.000169376693767;20.1620560646;94653.5227423;544.199514695;0
83.023;0.1;0.0;1.05;0.08203125;-0.10986328125;-1.0166015625;-0.00982384823848;-0.00863821138211;-0.000338753387534;20.1620560646;94653.5227423;544.199514695;0
83.024;0.1;0.0;1.05;0.0771484375;-0.1123046875;-1.01513671875;-0.00965447154472;-0.00880758807588;-0.000677506775068;20.1620560646;94653.5227423;544.199514695;0
83.025;0.1;0.0;1.05;0.07861328125;-0.1171875;-1.0166015625;-0.00982384823848;-0.00813008130081;-0.000508130081301;20.1620560646;94653.5227423;544.199514695;0
83.026;0.1;0.0;1.05;0.07080078125;-0.11474609375;-1.01318359375;-0.00999322493225;-0.00796070460705;-0.000846883468835;20.1620560646;94653.5227423;544.199514695;0
83.027;0.1;0.0;1.05;0.0732421875;-0.107421875;-1.0078125;-0.00982384823848;-0.00829945799458;-0.0010162601626;20.1620560646;94653.5227423;544.199514695;0
83.029;0.1;0.0;1.05;0.06103515625;-0.103515625;-1.00439453125;-0.00999322493225;-0.00796070460705;-0.000338753387534;20.1620560646;94653.5227423;544.199514695;0
