t_start;uax;uay;uaz;ax;ay;az;gx;gy;gz;temp_imu;p;h;trigger
1253.179;0.15;-0.85;0.1;-0.97802734375;-0.05712890625;-0.29541015625;-0.00558943089431;-0.00914634146341;-0.00389566395664;31.7581404274;95536.2816897;470.028402716;0
1253.18;0.15;-0.85;0.1;-0.97802734375;-0.05712890625;-0.29541015625;-0.00558943089431;-0.00846883468835;-0.0025406504065;31.7581404274;95536.2816897;470.028402716;0
1253.181;0.15;-0.85;0.1;-0.97412109375;-0.064453125;-0.291015625;-0.00542005420054;-0.00779132791328;-0.0010162601626;31.7581404274;95536.2816897;470.028402716;0
1253.182;0.15;-0.85;0.1;-0.96484375;-0.05810546875;-0.28857421875;-0.00542005420054;-0.00745257452575;0.000508130081301;31.7581404274;95536.2816897;470.028402716;0
1253.182;0.15;-0.85;0.1;-0.96630859375;-0.052734375;-0.28369140625;-0.00542005420054;-0.00677506775068;0.00169376693767;31.7581404274;95536.2816897;470.028402716;0
1253.183;0.15;-0.85;0.1;-0.96630859375;-0.052734375;-0.28369140625;-0.00575880758808;-0.00643631436314;0.0030487804878;31.7581404274;95536.2816897;470.028402716;0
1253.184;0.15;-0.85;0.1;-0.97119140625;-0.05517578125;-0.27294921875;-0.00626693766938;-0.00660569105691;0.00423441734417;31.7581404274;95536.2816897;470.028402716;0
1253.185;0.15;-0.85;0.1;-0.9658203125;-0.0546875;-0.2724609375;-0.00660569105691;-0.00711382113821;0.00626693766938;31.7581404274;95530.0554799;470.549137211;0
1253.186;0.15;-0.85;0.1;-0.9609375;-0.05517578125;-0.265625;-0.00660569105691;-0.00728319783198;0.00711382113821;31.7581404274;95530.0554799;470.549137211;0
1253.187;0.15;-0.85;0.1;-0.9619140625;-0.0546875;-0.2626953125;-0.00626693766938;-0.00762195121951;0.00779132791328;31.7581404274;95530.0554799;470.549137211;0
1253.187;0.15;-0.85;0.1;-0.97265625;-0.04833984375;-0.267578125;-0.00626693766938;-0.00813008130081;0.00863821138211;31.7581404274;95530.0554799;470.549137211;0
1253.188;0.15;-0.85;0.1;-0.9755859375;-0.04833984375;-0.265625;-0.00626693766938;-0.00829945799458;0.00965447154472;31.7581404274;95530.0554799;470.549137211;0
1253.189;0.15;-0.85;0.1;-0.9755859375;-0.04833984375;-0.265625;-0.00626693766938;-0.00897696476965;0.0103319783198;31.7581404274;95530.0554799;470.549137211;0
1253.19;0.15;-0.85;0.1;-0.98681640625;-0.05078125;-0.26025390625;-0.00643631436314;-0.00948509485095;0.0106707317073;31.7581404274;95530.0554799;470.549137211;0
1253.191;0.15;-0.85;0.1;-0.99365234375;-0.0498046875;-0.2734375;-0.00626693766938;-0.00999322493225;0.0115176151762;31.7581404274;95530.0554799;470.549137211;0
1253.191;0.15;-0.85;0.1;-1.0048828125;-0.0595703125;-0.28564453125;-0.00575880758808;-0.00999322493225;0.0120257452575;31.7581404274;95530.0554799;470.549137211;0
1253.193;0.1625;-0.8375;0.1125;-1.0146484375;-0.060546875;-0.29931640625;-0.00474254742547;-0.00880758807588;0.0130420054201;31.7581404274;95530.0554799;470.549137211;0
1253.194;0.175;-0.825;0.125;-1.0146484375;-0.06396484375;-0.30224609375;-0.00372628726287;-0.00863821138211;0.0132113821138;31.7581404274;95530.0554799;470.549137211;0
1253.195;0.1875;-0.8125;0.1375;-1.005859375;-0.06591796875;-0.30029296875;-0.00287940379404;-0.00779132791328;0.0133807588076;31.7581404274;95530.0554799;470.549137211;0
1253.196;0.0;-0.8;0.15;-1.005859375;-0.06591796875;-0.30029296875;-0.00220189701897;-0.00677506775068;0.0138888888889;31.7581404274;95530.0554799;470.549137211;0
1253.197;0.0;-0.8;0.15;-1.0107421875;-0.0673828125;-0.2900390625;-0.0020325203252;-0.00525067750678;0.0143970189702;31.7581404274;95530.0554799;470.549137211;0
1253.198;0.0;-0.8;0.15;-0.9970703125;-0.0703125;-0.294921875;-0.00186314363144;-0.00389566395664;0.0142276422764;31.7581404274;95530.0554799;470.549137211;0
1253.198;0.0;-0.8;0.15;-0.99267578125;-0.07568359375;-0.28271484375;-0.00186314363144;-0.00287940379404;0.0140582655827;31.7581404274;95530.0554799;470.549137211;0
1253.199;0.0;-0.8;0.15;-0.99267578125;-0.07568359375;-0.28271484375;-0.00118563685637;-0.0020325203252;0.0133807588076;31.7581404274;95530.0554799;470.549137211;0
1253.2;0.0;-0.8;0.15;-0.99462890625;-0.08349609375;-0.27978515625;-0.000508130081301;-0.0010162601626;0.0130420054201;31.7581404274;95530.0554799;470.549137211;0
1253.201;0.0;-0.8;0.15;-0.99169921875;-0.08203125;-0.2822265625;-0.000677506775068;-0.000169376693767;0.0127032520325;31.7581404274;95530.0554799;470.549137211;0
1253.201;0.0;-0.8;0.15;-0.9853515625;-0.0771484375;-0.28173828125;-0.000677506775068;0.000169376693767;0.0121951219512;31.7581404274;95530.0554799;470.549137211;0
1253.202;0.0;-0.8;0.15;-0.9853515625;-0.0771484375;-0.28173828125;-0.000677506775068;0.000338753387534;0.0118563685637;31.7581404274;95530.0554799;470.549137211;0
1253.203;0.0;-0.8;0.15;-0.98486328125;-0.07763671875;-0.2802734375;-0.0010162601626;0.000677506775068;0.0116869918699;31.7581404274;95530.0554799;470.549137211;0
1253.204;0.0;-0.8;0.15;-0.99072265625;-0.08544921875;-0.28662109375;-0.0010162601626;0.00135501355014;0.0111788617886;31.7581404274;95530.0554799;470.549137211;0
1253.204;0.0;-0.8;0.15;-0.990234375;-0.083984375;-0.2890625;-0.00118563685637;0.00186314363144;0.0108401084011;31.7581404274;95530.0554799;470.549137211;0
1253.205;0.0;-0.8;0.15;-0.9912109375;-0.08544921875;-0.291015625;-0.00169376693767;0.00186314363144;0.010162601626;31.7581404274;95530.0554799;470.549137211;0
1253.206;0.0;-0.8;0.15;-0.9912109375;-0.08544921875;-0.291015625;-0.00237127371274;0.0020325203252;0.00897696476965;31.7581404274;95530.0554799;470.549137211;0
1253.207;0.0;-0.8;0.15;-0.986328125;-0.08251953125;-0.28369140625;-0.0025406504065;0.00220189701897;0.00829945799458;31.7581404274;95530.0554799;470.549137211;0
1253.208;0.0125;-0.8125;0.1375;-0.98388671875;-0.08544921875;-0.28564453125;-0.00287940379404;0.00220189701897;0.00829945799458;31.7581404274;95530.0554799;470.549137211;0
1253.209;0.025;-0.825;0.125;-0.98388671875;-0.08544921875;-0.28564453125;-0.0030487804878;0.0025406504065;0.00813008130081;31.7581404274;95530.0554799;470.549137211;0
1253.21;0.0375;-0.8375;0.1125;-0.98291015625;-0.0849609375;-0.283203125;-0.00372628726287;0.00271002710027;0.00796070460705;31.7581404274;95530.0554799;470.549137211;0
1253.212;0.05;-0.85;0.1;-0.9765625;-0.07373046875;-0.27734375;-0.00355691056911;0.00220189701897;0.00779132791328;31.7581404274;95530.0554799;470.549137211;0
1253.213;0.05;-0.85;0.1;-0.9736328125;-0.07421875;-0.28076171875;-0.00355691056911;0.0020325203252;0.00779132791328;31.7581404274;95530.0554799;470.549137211;0
1253.213;0.05;-0.85;0.1;-0.96826171875;-0.0693359375;-0.27734375;-0.00423441734417;0.00186314363144;0.00813008130081;31.7581404274;95530.0554799;470.549137211;0
1253.214;0.05;-0.85;0.1;-0.96826171875;-0.0693359375;-0.27734375;-0.00474254742547;0.00220189701897;0.00863821138211;31.7581404274;95530.0554799;470.549137211;0
1253.215;0.05;-0.85;0.1;-0.96728515625;-0.06689453125;-0.2802734375;-0.00491192411924;0.00220189701897;0.00897696476965;31.7581404274;95530.0554799;470.549137211;0
1253.216;0.05;-0.85;0.1;-0.97705078125;-0.0634765625;-0.287109375;-0.00491192411924;0.0020325203252;0.00914634146341;31.7581404274;95530.0554799;470.549137211;0
1253.216;0.05;-0.85;0.1;-0.978515625;-0.0673828125;-0.28759765625;-0.00508130081301;0.00237127371274;0.00948509485095;31.7581404274;95530.0554799;470.549137211;0
1253.217;0.05;-0.85;0.1;-0.97998046875;-0.0703125;-0.28515625;-0.00558943089431;0.0020325203252;0.00965447154472;31.7581404274;95530.0554799;470.549137211;0
1253.218;0.05;-0.85;0.1;-0.97998046875;-0.0703125;-0.28515625;-0.00626693766938;0.0015243902439;0.00965447154472;31.7581404274;95530.0554799;470.549137211;0
1253.219;0.05;-0.85;0.1;-0.9775390625;-0.0634765625;-0.28125;-0.00626693766938;0.00135501355014;0.010162601626;31.7581404274;95530.0554799;470.549137211;0
1253.22;0.05;-0.85;0.1;-0.97412109375;-0.06103515625;-0.28076171875;-0.00694444444444;0.000677506775068;0.0103319783198;31.7581404274;95530.0554799;470.549137211;0
1253.221;0.05;-0.85;0.1;-0.97607421875;-0.06494140625;-0.2724609375;-0.00728319783198;0.000338753387534;0.00982384823848;31.7581404274;95530.0554799;470.549137211;0
1253.222;0.05;-0.85;0.1;-0.97998046875;-0.06787109375;-0.2744140625;-0.00728319783198;0.000338753387534;0.00982384823848;31.7581404274;95530.0554799;470.549137211;0
1253.222;0.05;-0.85;0.1;-0.9873046875;-0.06689453125;-0.283203125;-0.00762195121951;0.000169376693767;0.00982384823848;31.7581404274;95530.0554799;470.549137211;0
1253.223;0.05;-0.8625;0.1125;-0.9775390625;-0.06591796875;-0.2841796875;-0.00863821138211;-0.000169376693767;0.00965447154472;31.7581404274;95530.0554799;470.549137211;0
1253.224;0.05;-0.875;0.125;-0.9775390625;-0.06591796875;-0.2841796875;-0.00965447154472;-0.000508130081301;0.00948509485095;31.7581404274;95530.0554799;470.549137211;0
1253.225;0.05;-0.8875;0.1375;-0.9794921875;-0.06298828125;-0.2841796875;-0.010162601626;-0.0010162601626;0.00897696476965;31.7581404274;95530.0554799;470.549137211;0
1253.226;0.05;-0.9;0.15;-0.982421875;-0.0703125;-0.2802734375;-0.0108401084011;-0.00135501355014;0.00863821138211;31.7581404274;95530.0554799;470.549137211;0
1253.226;0.05;-0.9;0.15;-0.9755859375;-0.0703125;-0.28369140625;-0.0118563685637;-0.00186314363144;0.00846883468835;31.7581404274;95530.0554799;470.549137211;0
1253.227;0.05;-0.9;0.15;-0.97900390625;-0.07421875;-0.28759765625;-0.0130420054201;-0.00237127371274;0.00829945799458;31.7703233828;95533.2770707;470.279692417;0
1253.229;0.05;-0.9;0.15;-0.9794921875;-0.0615234375;-0.27783203125;-0.0157520325203;-0.00338753387534;0.00762195121951;31.7703233828;95533.2770707;470.279692417;0
1253.23;0.05;-0.9;0.15;-0.9794921875;-0.0615234375;-0.27783203125;-0.0169376693767;-0.00372628726287;0.00711382113821;31.7703233828;95533.2770707;470.279692417;0
1253.231;0.05;-0.9;0.15;-0.9892578125;-0.06103515625;-0.28271484375;-0.0176151761518;-0.00423441734417;0.00677506775068;31.7703233828;95533.2770707;470.279692417;0
1253.232;0.05;-0.9;0.15;-0.99072265625;-0.06201171875;-0.28125;-0.0184620596206;-0.00491192411924;0.00643631436314;31.7703233828;95533.2770707;470.279692417;0
1253.232;0.05;-0.9;0.15;-0.99169921875;-0.060546875;-0.283203125;-0.0193089430894;-0.00525067750678;0.00609756097561;31.7703233828;95533.2770707;470.279692417;0
1253.233;0.05;-0.9;0.15;-0.99951171875;-0.0625;-0.2900390625;-0.0199864498645;-0.00575880758808;0.00626693766938;31.7703233828;95533.2770707;470.279692417;0
1253.234;0.05;-0.9;0.15;-0.99951171875;-0.0625;-0.2900390625;-0.0206639566396;-0.00626693766938;0.00643631436314;31.7703233828;95533.2770707;470.279692417;0
1253.235;0.05;-0.9;0.15;-0.99658203125;-0.06396484375;-0.283203125;-0.0213414634146;-0.00728319783198;0.00660569105691;31.7703233828;95533.2770707;470.279692417;0
1253.236;0.05;-0.9;0.15;-0.99658203125;-0.06591796875;-0.28369140625;-0.0218495934959;-0.00829945799458;0.00626693766938;31.7703233828;95533.2770707;470.279692417;0
1253.236;0.05;-0.9;0.15;-0.99169921875;-0.06689453125;-0.28173828125;-0.0218495934959;-0.00863821138211;0.00592818428184;31.7703233828;95533.2770707;470.279692417;0
1253.237;0.05;-0.9;0.15;-0.99169921875;-0.06689453125;-0.28173828125;-0.0220189701897;-0.00897696476965;0.00592818428184;31.7703233828;95533.2770707;470.279692417;0
1253.238;0.05;-0.9;0.15;-0.9931640625;-0.06396484375;-0.28662109375;-0.0221883468835;-0.00897696476965;0.00609756097561;31.7703233828;95533.2770707;470.279692417;0
1253.239;0.0625;-0.9;0.1375;-0.99365234375;-0.06494140625;-0.29296875;-0.022527100271;-0.00914634146341;0.00592818428184;31.7703233828;95533.2770707;470.279692417;0
1253.239;0.075;-0.9;0.125;-0.9970703125;-0.06640625;-0.28564453125;-0.0223577235772;-0.00982384823848;0.00592818428184;31.7703233828;95533.2770707;470.279692417;0
1253.24;0.0875;-0.9;0.1125;-0.9970703125;-0.06640625;-0.28564453125;-0.0221883468835;-0.0105013550136;0.00626693766938;31.7703233828;95533.2770707;470.279692417;0
1253.241;0.1;-0.9;0.1;-0.990234375;-0.0634765625;-0.287109375;-0.0220189701897;-0.0110094850949;0.00626693766938;31.7703233828;95533.2770707;470.279692417;0
1253.242;0.1;-0.9;0.1;-0.994140625;-0.0654296875;-0.287109375;-0.0218495934959;-0.0118563685637;0.00626693766938;31.7703233828;95533.2770707;470.279692417;0
1253.242;0.1;-0.9;0.1;-0.99658203125;-0.06396484375;-0.28515625;-0.0218495934959;-0.0125338753388;0.00660569105691;31.7703233828;95533.2770707;470.279692417;0
1253.243;0.1;-0.9;0.1;-0.98779296875;-0.06787109375;-0.2802734375;-0.0216802168022;-0.0127032520325;0.00660569105691;31.7703233828;95533.2770707;470.279692417;0
1253.244;0.1;-0.9;0.1;-0.98779296875;-0.06787109375;-0.2802734375;-0.0216802168022;-0.0125338753388;0.00626693766938;31.7703233828;95533.2770707;470.279692417;0
1253.245;0.1;-0.9;0.1;-0.9814453125;-0.07177734375;-0.28271484375;-0.0215108401084;-0.0125338753388;0.00660569105691;31.7703233828;95533.2770707;470.279692417;0
1253.247;0.1;-0.9;0.1;-0.98095703125;-0.07861328125;-0.28076171875;-0.0213414634146;-0.0137195121951;0.00694444444444;31.7703233828;95533.2770707;470.279692417;0
1253.248;0.1;-0.9;0.1;-0.9814453125;-0.08056640625;-0.28271484375;-0.0215108401084;-0.0143970189702;0.00660569105691;31.7703233828;95533.2770707;470.279692417;0
1253.248;0.1;-0.9;0.1;-0.98388671875;-0.08544921875;-0.28515625;-0.0216802168022;-0.0149051490515;0.00643631436314;31.7703233828;95533.2770707;470.279692417;0
1253.249;0.1;-0.9;0.1;-0.98388671875;-0.08544921875;-0.28515625;-0.0216802168022;-0.0150745257453;0.00626693766938;31.7703233828;95533.2770707;470.279692417;0
1253.25;0.1;-0.9;0.1;-0.97802734375;-0.08935546875;-0.28125;-0.0218495934959;-0.0147357723577;0.00575880758808;31.7703233828;95533.2770707;470.279692417;0
1253.251;0.1;-0.9;0.1;-0.96630859375;-0.08349609375;-0.26171875;-0.0218495934959;-0.0149051490515;0.00508130081301;31.7703233828;95533.2770707;470.279692417;0
1253.251;0.1;-0.9;0.1;-0.947265625;-0.080078125;-0.25439453125;-0.0221883468835;-0.0154132791328;0.00372628726287;31.7703233828;95533.2770707;470.279692417;0
1253.252;0.1;-0.9;0.1;-0.947265625;-0.080078125;-0.25439453125;-0.0221883468835;-0.0162601626016;0.00237127371274;31.7703233828;95533.2770707;470.279692417;0
1253.253;0.1;-0.9;0.1;-0.94287109375;-0.08349609375;-0.2470703125;-0.0218495934959;-0.0172764227642;0.00169376693767;31.7703233828;95533.2770707;470.279692417;0
1253.254;0.1;-0.9;0.1;-0.95458984375;-0.07861328125;-0.24169921875;-0.0215108401084;-0.0184620596206;0.000846883468835;31.7703233828;95533.2770707;470.279692417;0
1253.255;0.0875;-0.875;0.1125;-0.96923828125;-0.0859375;-0.25048828125;-0.0220189701897;-0.020325203252;-0.000169376693767;31.7703233828;95533.2770707;470.279692417;0
